cell_suspension.biomaterial_core.biomaterial_id,inferred_cell_type,organism_part,cell_suspension.provenance.document_id
24088_3_256,T cell,blood,b5713ef4-d9e8-47d7-b7af-585fab158532
24088_5_94,monocyte,blood,0d39c0c8-5800-4d9c-8e02-058660a2017b
24088_3_19,monocyte,blood,fd8b9371-5739-4fb6-b000-04f85b7d8425
24088_4_47,T cell,blood,2284938e-de53-4527-b3f9-43460fe08bd0
24088_5_159,T cell,blood,e633100f-ac61-486d-a679-33c36e180255
24088_3_112,monocyte,blood,d900ff6d-8072-4a24-ad8f-809096cf2e81
24088_6_195,T cell,blood,6ffef316-000b-4263-8070-e4a5b248eb5c
24088_3_178,T cell,blood,328089cc-e825-476c-a406-ac4718c98838
24088_5_216,monocyte,blood,fa9f8a8b-a367-4553-968f-828e20fdbed0
24088_3_109,monocyte,blood,b74be91f-9254-434c-a916-b862141953bc
24088_4_10,T cell,blood,a1a603c0-ad4b-4eb2-8cce-991e94df88e2
24088_6_4,T cell,blood,1bc8c0f7-8d43-4c02-9f97-a3e00970f102
24088_5_320,monocyte,blood,42e9a0d3-b946-4dbd-89cd-78375de2bfa7
24088_6_116,monocyte,blood,08440894-37eb-4611-8efb-9984579ce749
24088_4_188,T cell,blood,f3a8c227-b06b-49b7-b38e-8a39ff81987e
24088_4_94,T cell,blood,e0c82d6b-4c76-4754-8830-b0b703caf2c6
24088_3_72,T cell,blood,4c3c0a10-fcbd-49f6-ade7-15eaa749fee5
24088_4_89,T cell,blood,f14cb62a-378f-4a39-ba71-f181f00851f1
24088_4_142,T cell,blood,66c9c888-02e5-4a94-b438-628fbaa93e46
24088_3_317,T cell,blood,5c04945d-d545-40a8-906d-f22e46cb3cdd
24088_6_126,T cell,blood,d612785f-75f8-426a-9642-3517efdc4b3c
24088_6_297,monocyte,blood,0e13b5bf-515d-4f3e-93c8-587fa25f3b64
24088_5_181,T cell,blood,910377c5-59da-4ca8-af3a-0d9930aaa026
24088_3_365,T cell,blood,a047b73c-a4e9-4e44-9f0b-cdf9e7f487a1
24088_5_124,T cell,blood,f324ad1c-7a1f-400a-9bf2-7f682f3ff63d
24088_6_144,T cell,blood,700931af-62d0-40cf-8bd7-29a5d9067454
24088_4_112,T cell,blood,e3e3dea7-a000-4431-a726-c226dee4d9c1
24088_4_83,T cell,blood,0dca0c52-89e5-406f-9d5e-ee7bcb1f19bb
24088_5_339,T cell,blood,7fa11b4b-cca5-4ab3-b520-432fd7aed971
24088_3_104,T cell,blood,48d3cd6e-b7a6-40b9-9bdb-5de54b8f90ef
24088_6_53,T cell,blood,c506cc1a-0a03-4934-adf3-92546c3ee392
24088_6_364,T cell,blood,dd1c970f-7d16-42c5-ae10-46f76db9a9ba
24088_5_77,NA,blood,d9b88cbd-5cc0-4b20-9ab2-2ef26fc72200
24088_6_127,NA,blood,a27458b6-321e-4de8-bfb1-e19ce5ae58c0
24088_3_185,conventional dendritic cell (DC1),blood,197765f8-be23-4f13-a474-b947d8bfaed7
24088_6_322,monocyte,blood,b9152834-58a8-41b2-bb97-4328db13a0d8
24088_6_168,T cell,blood,c686086f-f1d8-4d5a-8d83-e2f10955911d
24088_4_108,T cell,blood,ac317284-d9e7-4314-b2b7-ab97fe91d8f2
24088_6_151,T cell,blood,c6313eae-7a0c-4ee5-b9e9-f37bda6e71c5
24088_4_12,T cell,blood,59515a43-10db-4197-8745-34d730ab8d31
24088_4_86,T cell,blood,43f5ebed-2547-4c61-9100-5f06f20a9c33
24088_5_193,monocyte,blood,1a59d057-1c07-4adb-afab-23abe4a95aa3
24088_6_35,monocyte,blood,8d832e00-630b-4231-b7d7-cc3dc9534160
24088_3_18,monocyte,blood,3e7acf99-d317-4964-80c6-551533b9cf55
24088_5_102,T cell,blood,911b09b1-d01e-4a4e-954e-a810b0a9a7aa
24088_3_27,T cell,blood,caebba81-060e-41be-873d-a99964d0e6a8
24088_6_60,monocyte,blood,325e4f13-6f98-49d3-9ec1-612486f4e88c
24088_5_103,T cell,blood,06163a4a-cbea-4750-aee4-cb74fe27819e
24088_6_264,T cell,blood,824d18f3-9cf3-4e93-bfc6-73d15e47e3c3
24088_4_144,T cell,blood,35fc3b30-3ca3-4cd3-8622-2911f2addf25
24088_3_211,T cell,blood,15421c3f-e0e7-4218-a1f1-fd70a5b84353
24088_4_40,T cell,blood,39841fc2-82d0-4163-9a2b-f82839f6b478
24088_4_30,T cell,blood,863cd55d-a1db-448b-9996-9390811da9f8
24088_3_54,T cell,blood,dd7a46be-0706-4388-8819-124d0a560b0a
24088_4_56,CD16-positive natural killer cell (NK CD16+),blood,8ff64dc1-e234-457a-bb07-82839683b34d
24088_3_313,T cell,blood,faed90f4-506c-4772-a8bb-1297276adc19
24088_3_274,T cell,blood,94a3d1bc-bacb-43c9-9ca4-c7df57d0ab2c
24088_5_288,monocyte,blood,b75af4ed-d34c-4ef4-9243-f77c61743e66
24088_3_218,T cell,blood,ef077254-3570-4f83-8745-d14330dc9061
24088_3_342,CD16-negative natural killer cell (NK CD16-),blood,fce189f4-a7b2-4a4f-949d-9803a8f334b8
24088_6_298,monocyte,blood,52003bab-29f5-49f6-a8e1-78b07c84b182
24088_3_182,plasmacytoid dendritic cell (DC2),blood,ab262338-22bb-4b45-8902-34d52825b1e7
24088_6_267,T cell,blood,529bc73e-dc1e-49aa-8f6b-df3f120c74e3
24088_5_100,T cell,blood,a967f256-5aba-4faf-ba67-ad49beb0e068
24088_5_366,NA,blood,f6d6346c-4cc4-4b09-83fa-15efd8f9015c
24088_6_49,CD16-positive natural killer cell (NK CD16+),blood,c0eedb9e-15ee-40ad-bd17-ff3622b3fff8
24088_6_219,T cell,blood,09fedf19-bd4c-4b52-aadd-77ebf137f27e
24088_6_233,monocyte,blood,38f386d9-3de5-47da-ae6e-7dd72da02a45
24088_6_338,T cell,blood,70512f37-758c-45a7-8fb5-42486cd16e8b
24088_5_358,plasmacytoid dendritic cell (DC2),blood,a4bec017-8284-4952-bf7d-ba3ad1b9b34f
24088_6_318,T cell,blood,4b33e885-ec22-4970-addd-2a0066cdf21f
24088_3_357,NA,blood,5118e507-2114-4ecb-8e31-55efe9e190c9
24088_5_182,CD16-negative natural killer cell (NK CD16-),blood,5a8e29e6-5d6e-4846-bbbd-2d10a4759a37
24088_6_314,T cell,blood,b4d0717e-5b29-40ef-9362-e0d47c792785
24088_6_330,monocyte,blood,2920eac4-51b3-40e2-86eb-21eab747a032
24088_5_118,granulocyte,blood,497092c1-d1ac-4f19-9a19-54c84792565d
24088_4_146,T cell,blood,347fa01c-0183-4941-befe-db985b0e61b1
24088_6_28,CD16-positive natural killer cell (NK CD16+),blood,4bdd376d-0262-408c-8d6c-79c0337c25b5
24088_6_315,T cell,blood,1a3bf101-b999-408b-a85b-3d3cf2a6ef43
24088_6_246,T cell,blood,82129eb3-2c11-4a8a-a845-a3896d4d528b
24088_5_370,T cell,blood,35abce7c-5fc0-4987-a606-920531c2fde9
24088_6_114,monocyte,blood,6700540b-cfc2-4550-b5a1-88eafcde0c35
24088_3_213,T cell,blood,8684d826-fa49-455f-ae1a-f51f1a1ea02d
24088_5_113,monocyte,blood,294f69c0-8ef0-4d9b-bcde-9cf0abc096f9
24088_3_285,NA,blood,f5723fa0-016d-4407-af6a-3ff0019b1ca9
24088_5_199,monocyte,blood,f8ab9f45-5348-4fdc-b593-da4cf1c36262
24088_3_354,T cell,blood,cd68b2eb-f0ae-4e5a-b7cc-68544416e523
24088_6_139,monocyte,blood,6882ef78-9ef6-444f-8cc6-c9efd2937da7
24088_6_154,T cell,blood,611cac09-e4c8-41fc-a572-8367e935bf8a
24088_3_260,T cell,blood,2c03d098-8921-4b4b-90fe-bbf1e9ddf7cd
24088_6_82,NA,blood,62cf7b83-f1a1-426f-ab60-340c3f0bde9f
24088_4_104,villous cytotrophoblast (VCT),blood,8f65cc31-67e7-4e8a-937c-ef59af0d0f9f
24088_6_54,CD16-positive natural killer cell (NK CD16+),blood,cd6e4417-5767-407a-80f6-665cb100fd80
24088_4_164,T cell,blood,fad81ede-6a41-427c-91cc-239763e1f533
24088_6_90,monocyte,blood,bd96958b-b6c5-41e0-9bc5-2e8e66e286fc
24088_3_53,T cell,blood,df68598c-1de2-4bd3-b6a8-b84415032d9e
24088_6_312,T cell,blood,cc86bc4a-dcf4-45e5-8e6e-d2c65d13bfa1
24088_5_328,T cell,blood,26d637c7-bbf8-44ab-9cc7-fb4e861744aa
24088_6_286,T cell,blood,e2c3f617-17c1-489c-b49b-4b16e38190d2
24088_4_121,T cell,blood,3583b6f5-9987-4715-a1a8-fd73bb35c6ad
24088_6_66,monocyte,blood,646b13bb-2afe-4380-91fc-9a6ec7652901
24088_3_41,monocyte,blood,b8984db8-0c93-434d-8476-89fa205d8f98
24088_6_142,monocyte,blood,76097e08-bcab-46e9-9e43-eed3c35a8e09
24088_6_372,plasmacytoid dendritic cell (DC2),blood,35e26f13-df89-44cc-b365-d1b7aa772f93
24088_5_207,T cell,blood,90737127-0671-421e-b4e4-a2096afbfd27
24088_3_159,plasmacytoid dendritic cell (DC2),blood,92764199-f471-44af-9915-d558fc4936a9
24088_5_141,T cell,blood,da424c27-0dbc-4cc1-b410-0d6b9465c816
24088_3_3,T cell,blood,e19ce6dd-e339-4dc1-a6b4-bdeb7b563c22
24088_5_138,T cell,blood,f420683f-9527-42bb-aea6-2f3151a9bcf3
24088_3_344,CD16-negative natural killer cell (NK CD16-),blood,b01f6e67-0a5a-4dcd-8d2f-9f568808317c
24088_6_324,monocyte,blood,ff3409c4-e4df-4abb-b492-52908d7845bd
24088_5_160,T cell,blood,0ef69fa1-b257-4807-8d1f-4437c84caba5
24088_6_141,monocyte,blood,f965db83-bccc-4a16-9b49-72c1cea62f9e
24088_6_319,T cell,blood,87bc8d45-c918-4d0c-b765-3a379c527734
24088_4_176,CD16-negative natural killer cell (NK CD16-),blood,40523fbb-67b3-4a3a-97d1-5056db266507
24088_5_20,T cell,blood,e85e547d-e4f8-4414-9943-ff710c874fa0
24088_3_43,monocyte,blood,67c47431-027e-475c-af0f-6639277c21a5
24088_3_324,T cell,blood,bc0c9a77-9f12-426c-912a-3bcb105ba767
24088_3_51,T cell,blood,fa6089a0-5c49-4eef-aa1b-dda15b1da73e
24088_5_267,monocyte,blood,f9666c45-6d90-48e7-8e6b-894e5e66da03
24088_5_36,CD16-positive natural killer cell (NK CD16+),blood,ab63f882-e0a9-430d-9234-0d8da5b5a7f4
24088_5_374,T cell,blood,0b331340-b511-411b-88e5-1c4334858666
24088_5_187,T cell,blood,feb29835-2a97-4084-8f35-8ff98912b3e9
24088_4_21,T cell,blood,92793de8-053a-48a0-96af-efcdaba99a66
24088_5_340,plasmacytoid dendritic cell (DC2),blood,116baeb4-4d03-47c1-a7d7-91b49ea92372
24088_3_162,monocyte,blood,43ea9ec8-05b8-44bc-a2d0-15379144a7e8
24088_3_134,monocyte,blood,9cb073f8-18b5-4147-99d3-eb413d7615fc
24088_3_45,monocyte,blood,48d2c876-d071-43ef-9414-0ce537652722
24088_3_252,T cell,blood,d6079334-8013-4fab-b6a9-8dfe40cb0484
24088_6_323,monocyte,blood,5c5caabd-bfb8-4967-a9ae-9060170113a5
24088_3_66,monocyte,blood,cfd3ad72-14d7-4d3c-b345-6f9ca9fa84bc
24088_5_305,T cell,blood,6d569918-5710-4b39-ad2e-791f397870fd
24088_3_154,T cell,blood,26b93469-f36a-42f1-a2c1-fbb2a5fe3e88
24088_6_380,plasmacytoid dendritic cell (DC2),blood,d8bf225f-dded-4ddb-a2c0-fc768efd1008
24088_5_343,plasmacytoid dendritic cell (DC2),blood,e9d21d95-c05f-4a8f-a530-0943142dbb51
24088_3_33,T cell,blood,1bd0c057-7ecd-459a-808e-c48751fcd6bd
24088_6_25,T cell,blood,ad2388b2-266d-443a-a4db-e517d6417be7
24088_5_345,T cell,blood,9730306c-2f87-4c31-b4df-56ec9f3a25ab
24088_4_31,T cell,blood,0f0f95db-3d5f-476b-9180-44e787fc5315
24088_6_222,T cell,blood,d4ade373-e7a7-4fe5-bea7-8b62d32a3d44
24088_5_70,CD16-positive natural killer cell (NK CD16+),blood,da135808-c9b0-4174-a235-634de1c1dde1
24088_5_364,monocyte,blood,f4fdb659-97b2-47e8-a7e9-8356d205d122
24088_3_187,plasma cell,blood,71af3403-744b-45df-8e1d-00442cffd939
24088_5_86,CD16-positive natural killer cell (NK CD16+),blood,f4e4b6b9-fe82-4e03-aca7-fe565d322649
24088_4_58,CD16-positive natural killer cell (NK CD16+),blood,78a76182-695a-47a1-aaca-8dead8bc3093
24088_6_245,T cell,blood,204ca363-1a77-4cde-9e17-35eff2fdd77a
24088_3_286,NA,blood,4f0d0e98-189e-4e9e-9624-29fb15919ef5
24088_4_148,T cell,blood,9a91eb45-aef5-4fc7-be5b-4daaff972b4a
24088_6_96,NA,blood,a38b25bf-4ec5-4919-b01c-2f422e2e20cc
24088_4_60,T cell,blood,371e9d9f-d84c-436e-aab9-e9861d227cab
24088_6_176,CD16-positive natural killer cell (NK CD16+),blood,e26807f0-da22-4d52-b62d-dee0176c89dc
24088_4_116,T cell,blood,589cfc2a-a7af-4f7c-94aa-8bc95bb6a2d1
24088_6_208,monocyte,blood,4525aa61-a826-4903-8de3-a943c1476c0f
24088_3_331,T cell,blood,27fafcd3-04cc-4b7c-9bf4-3534e7aa0a4b
24088_6_158,T cell,blood,0c8fbacd-bcfc-4348-9876-94bac4c3c900
24088_6_281,monocyte,blood,b56bf63a-6b44-464d-92b4-ac968e975bfc
24088_5_277,T cell,blood,b7520e01-3782-4f63-ab3a-03557aec1b28
24088_6_88,monocyte,blood,974b0033-f27a-4bd1-ab59-0e581f089dac
24088_6_237,T cell,blood,5ed8db44-a5c9-4e8d-ab02-903ea6f5bb16
24088_3_194,T cell,blood,e8f0017b-a3fe-42fa-bc81-10a73b6bb966
24088_4_102,monocyte,blood,1a40e506-0f00-4dd9-a7a5-ab169dbabda4
24088_3_42,monocyte,blood,1f6c9806-04b2-496a-a9ee-09977a430d53
24088_4_92,T cell,blood,73390074-e5f1-4daa-9b16-01e7f597ca16
24088_4_134,T cell,blood,3443a76a-531e-480a-a4c4-92f228d95ff1
24088_3_91,monocyte,blood,808f43e2-76fc-496e-97ab-61b7181164e2
24088_6_371,T cell,blood,ff239ed2-afd7-4612-8da5-642577e178cb
24088_3_132,monocyte,blood,3c0e47e6-ff66-4f25-947d-2f097a6c6823
24088_3_147,T cell,blood,cfe87e95-80d4-4fff-a108-be5e7a9c914b
24088_3_245,T cell,blood,6f686102-3782-46ad-85c1-3a52c8eee597
24088_3_277,T cell,blood,2b1731ae-f8d7-429d-a5fe-fe4da138fb0b
24088_3_113,monocyte,blood,c24de527-2d7d-4ec6-bcc4-984368d92b70
24088_5_74,T cell,blood,70f0643f-74bb-4c7f-8b7b-945b1c1caf02
24088_5_310,monocyte,blood,a1be7433-b711-41b0-9d0e-fcaddc61921d
24088_5_68,T cell,blood,e4862a2a-bdef-4a59-88a6-e3b5ac9279b6
24088_6_177,CD16-negative natural killer cell (NK CD16-),blood,2988f836-e40c-4300-ae4e-60a8c380fe47
24088_6_295,T cell,blood,bd98898a-d6db-484c-815e-68b08ed06ccf
24088_6_250,monocyte,blood,a4f0fb56-6684-4629-963d-c4b4d716889b
24088_3_155,conventional dendritic cell (DC1),blood,8409347f-5f57-4f2f-a1a8-c8c037fc3ad7
24088_5_209,T cell,blood,b5cb30d1-a2ae-43c6-ad5a-eefd6fe33dd2
24088_3_56,T cell,blood,95fdaa3a-57c2-4287-8180-0c7bf7930d52
24088_6_290,T cell,blood,c86e955c-758f-4491-8964-7ce19ad52ca9
24088_3_301,T cell,blood,da91f767-d6ae-4e6a-a0c3-773764529939
24088_5_108,granulocyte,blood,809f3a70-bc32-4584-8788-f7e0e9a2f609
24088_3_368,T cell,blood,639bf56e-2e2f-48f9-accc-f4b2ca5e2117
24088_3_8,T cell,blood,a1f7a7ab-de3a-4ab9-bfe3-30b3716306c4
24088_6_228,monocyte,blood,80844689-7d1c-42b8-9a36-06375e6eebc0
24088_6_243,T cell,blood,2442bfcb-5696-4ebb-a8eb-7f71bbc0b000
24088_3_89,monocyte,blood,0fb47935-d797-4aec-9d71-19f3f3d19d76
24088_6_205,monocyte,blood,326c868b-b373-4501-b51c-c05a9e42e708
24088_5_321,T cell,blood,19ffff1c-63ae-4f58-945c-44d294885f3a
24088_6_235,monocyte,blood,ee3dc2c5-1f3e-41bd-9870-1b6347660524
24088_5_291,monocyte,blood,550429e0-2249-4261-9f47-d31e16c25733
24088_3_65,monocyte,blood,4443773f-88d2-4030-a395-4abcb1b244bf
24088_6_55,T cell,blood,c2c09de7-afc8-4e0b-8b98-151381d26d76
24088_3_2,T cell,blood,0748a7ef-874e-4e29-b4b1-0e94d1eff9ce
24088_3_219,T cell,blood,c3707d15-cc6b-4fee-8d58-56db4d68957b
24088_5_184,CD16-positive natural killer cell (NK CD16+),blood,7f6477fb-a6e7-4d79-8be5-b282a17c7c45
24088_4_140,T cell,blood,8474d4fc-90b9-438b-99e2-1b94b4ac6be7
24088_5_246,monocyte,blood,5715709c-526f-4a72-8547-b5372168a31c
24088_6_193,T cell,blood,5a6eb909-9900-41db-8bcf-0d9776190212
24088_6_173,T cell,blood,3c1a6bc0-5bf0-4e5b-ad00-88f3df030a6e
24088_6_201,T cell,blood,eea167af-630d-4594-8e4a-8cdada8ece27
24088_6_34,T cell,blood,501bdd89-6cf1-4346-bd5c-0e19ff45183f
24088_6_206,monocyte,blood,5d88f9d5-92e2-468b-a443-060d1d0ea92c
24088_5_3,T cell,blood,de454876-d041-4984-ad94-d0177d0c322a
24088_3_375,CD16-positive natural killer cell (NK CD16+),blood,1c34f0b9-ee44-434e-822c-4d4fa6ec94bd
24088_4_115,T cell,blood,840432cf-7075-4777-8996-d5438be90416
24088_3_85,monocyte,blood,7b001ddb-f04e-4911-87fd-aa53356e73a6
24088_5_372,CD16-positive natural killer cell (NK CD16+),blood,9123278e-fc1a-4dae-909e-d1cec96e5134
24088_3_343,T cell,blood,c8b15621-8f79-4f12-8d49-773332541e23
24088_4_96,NA,blood,a0d4ce42-4d30-4e1d-9e50-5ba727732842
24088_4_1,CD16-positive natural killer cell (NK CD16+),blood,a7bd2034-c999-44f2-87e2-864a2d22bf7a
24088_6_152,T cell,blood,2d29c286-f0f2-474f-8316-1218fa623487
24088_5_295,monocyte,blood,a3d2bc0f-1dcb-4ba4-a13d-cae463e45bc5
24088_5_131,CD16-positive natural killer cell (NK CD16+),blood,d02d2c39-5ac2-4b43-a693-071ab0ef0b60
24088_3_334,T cell,blood,5d09d2c2-1eb9-4ed8-bd99-cef314561e77
24088_3_377,CD16-positive natural killer cell (NK CD16+),blood,ed9bfaf9-86f5-4983-8814-5ed2950fd9ad
24088_3_6,T cell,blood,bf776b0e-a8e8-41fa-8286-815755cf1591
24088_5_218,monocyte,blood,d2e6850d-fbc5-4d11-8332-4a3df13c481a
24088_5_189,NA,blood,f9e4955c-e5b3-4f9d-99ad-3b0e3321fc2a
24088_3_35,monocyte,blood,5627409f-04a7-477f-bb66-19785d8b13b0
24088_6_198,T cell,blood,c41209b3-307e-40de-9f0b-18eb70d3cc41
24088_4_187,T cell,blood,2203a599-d0b9-4200-9ba7-f19aaf9b9b4f
24088_5_224,monocyte,blood,d451cf70-7077-44f6-88d8-7cfa0c06cb40
24088_6_366,T cell,blood,3e2de46a-ca0f-49fd-85e6-6b3ec8e8ab7e
24088_6_59,monocyte,blood,96d8ca97-5cb2-4480-8bdd-ac078b2c2cb6
24088_6_179,plasma cell,blood,466379b3-d0cf-4804-bc95-43600daf8147
24088_5_19,CD16-positive natural killer cell (NK CD16+),blood,200912d1-0d7e-4d0f-bc32-9444258d9dde
24088_3_290,NA,blood,86d1f806-1fc2-403b-b007-fd6b2aef5feb
24088_4_132,T cell,blood,8947f06f-3221-4a6a-ad7e-20697fffb5d3
24088_4_99,T cell,blood,3808bb7c-92e2-4db1-b1e4-cc5e5a9a364d
24088_6_211,monocyte,blood,e431933b-e86c-42b9-9fec-dfedee6fad79
24088_3_4,T cell,blood,55018bf1-3836-4770-9fe4-8d2c2091aad9
24088_5_309,monocyte,blood,2e53fb9d-bbfb-4947-9430-c8743dbec5f2
24088_6_6,NA,blood,9105f288-74eb-4def-ad6a-e5437b1344c1
24088_3_241,T cell,blood,6842c5c1-1ab0-4eba-ab5e-c217ede5fbb6
24088_3_122,T cell,blood,4f9f5bc0-139f-47c2-bdb1-a02ac550a61b
24088_5_67,T cell,blood,c6201d83-f266-462c-826a-1f0a9650a8a4
24088_4_125,T cell,blood,11b1ad30-326d-4083-a6bc-369a1f520f8a
24088_3_204,T cell,blood,03bb7137-b0d0-4130-9df4-12ca7f8a3dc6
24088_3_264,decidual macrophage (dM2),blood,7adc7296-433b-4bde-b65e-edfb5f618083
24088_5_61,CD16-positive natural killer cell (NK CD16+),blood,eed0016e-bd73-429f-8865-a513807ed3ae
24088_4_100,granulocyte,blood,219ab734-fb8b-4ecb-8390-4c46435b5182
24088_3_206,NA,blood,96494a3f-14b8-474c-b58b-19b30b840cc8
24088_3_217,T cell,blood,68d6b3d6-07ba-401e-9535-0e8c997ac511
24088_5_93,monocyte,blood,545ad847-1903-4c18-82e2-bce59a953955
24088_6_361,T cell,blood,da45ff0e-a3b7-4397-b05d-37687f2105cd
24088_5_99,NA,blood,0faea936-0964-4821-b085-2b3df72191ac
24088_6_132,monocyte,blood,39d94994-a381-4330-bbef-0e856173dbcc
24088_3_26,T cell,blood,5428201c-1918-4da0-bdf5-2f023be3ca4f
24088_3_172,T cell,blood,ca297871-7e77-4e34-bdbc-8747dcb847f6
24088_3_173,T cell,blood,07b8f403-c563-44b1-b81a-d8e5ebc32bcf
24088_5_377,T cell,blood,801846d1-34eb-4f74-8d9a-8044d9636ee3
24088_6_103,T cell,blood,149240c3-76cc-4308-bce2-91b016251140
24088_6_207,monocyte,blood,1d6cefc7-c8c6-4bf6-941f-12a920a50aaa
24088_5_249,T cell,blood,064ea4bf-4482-4eaa-92d6-e698a7b4484f
24088_4_54,T cell,blood,49dbde6b-f93f-4d4a-8020-b5101996fc0c
24088_3_34,T cell,blood,1d7f8c07-8d0c-49a4-80a6-28048ef2f285
24088_6_92,monocyte,blood,636819c2-71f7-4971-a7a2-e1de7a428a5f
24088_4_46,T cell,blood,d83c6739-7d73-4d88-820c-99a920b68eb7
24088_4_156,T cell,blood,b870c99c-138d-434b-94e2-68d5c3a2c530
24088_6_105,T cell,blood,00f3cb21-b681-45ef-8888-ef3335dee704
24088_4_123,T cell,blood,93467c7f-a838-4622-b67f-fda753f18086
24088_3_355,T cell,blood,b5640b92-7a3c-4e27-83d0-08e9017f0024
24088_5_243,monocyte,blood,8aec4475-8b85-4414-9b30-eeac58028817
24088_6_329,monocyte,blood,fe7c4c62-4705-4e33-9a5f-62efdfed5c14
24088_5_80,T cell,blood,d51d55bd-b923-41e7-a895-9e4d53b59d96
24088_5_287,monocyte,blood,9064dd14-ff9a-4324-81f6-059f2d03b62b
24088_5_273,T cell,blood,8b3deb19-3376-44fb-842b-4386dc97e4c5
